"County FIPS","County Name","Year","Population","Births","Deaths","Natural Increase","Net Migration","Census Building Permits","Group Quarters Population","Household Population","Households","Household Size","Household Population to Total Housing Units Ratio","Total Housing Units","Vacancy Rate","Vacant Housing Units"
"115","Sedgwick County","2001","2,694","33","37","-4","-46","4","57","2,637","1,152","2.29","1.89","1,396","17.50","244"
"115","Sedgwick County","2002","2,694","30","43","-13","13","2","57","2,637","1,161","2.27","1.88","1,401","17.10","240"
"115","Sedgwick County","2003","2,715","20","39","-19","40","0","57","2,658","1,179","2.25","1.90","1,402","15.90","223"
"115","Sedgwick County","2004","2,606","31","44","-13","-96","1","57","2,549","1,132","2.25","1.84","1,389","18.50","257"
"115","Sedgwick County","2005","2,578","35","49","-14","-14","2","57","2,521","1,132","2.23","1.81","1,394","18.80","262"
"115","Sedgwick County","2006","2,515","21","34","-13","-50","2","57","2,458","1,113","2.21","1.76","1,399","20.40","286"
"115","Sedgwick County","2007","2,422","14","34","-20","-73","1","57","2,365","1,081","2.19","1.69","1,403","23.00","322"
"115","Sedgwick County","2008","2,420","27","33","-6","4","1","57","2,363","1,092","2.16","1.68","1,408","22.40","316"
"115","Sedgwick County","2009","2,376","21","31","-10","-34","1","57","2,319","1,080","2.15","1.64","1,411","23.50","331"
"115","Sedgwick County","2010","2,367","21","36","-15","6","0","35","2,332","1,016","2.30","1.76","1,325","23.32","309"
"115","Sedgwick County","2011","2,371","29","41","-12","16","0","36","2,335","1,086","2.15","1.76","1,325","18.04","239"
"115","Sedgwick County","2012","2,375","21","38","-17","21","2","37","2,338","1,086","2.15","1.76","1,325","18.04","239"
"115","Sedgwick County","2013","2,379","27","29","-2","6","2","37","2,342","1,086","2.16","1.76","1,327","18.15","241"
"115","Sedgwick County","2014","2,384","26","33","-7","12","1","38","2,345","1,086","2.16","1.76","1,330","18.32","244"
"115","Sedgwick County","2015","2,388","24","53","-29","33","0","39","2,349","1,086","2.16","1.76","1,331","18.38","245"
"115","Sedgwick County","2016","2,392","29","36","-7","11","3","40","2,352","1,086","2.17","1.77","1,331","18.38","245"
"115","Sedgwick County","2017","2,396","20","34","-14","18","2","41","2,355","1,087","2.17","1.76","1,335","18.61","248"
"115","Sedgwick County","2018","2,401","21","35","-14","19","2","41","2,359","1,087","2.17","1.76","1,339","18.84","252"
"115","Sedgwick County","2019","2,405","19","28","-9","13","2","42","2,363","1,087","2.17","1.76","1,341","18.95","254"
"115","Sedgwick County","2020","2,391","18","39","-21","7","","39","2,352","1,086","2.17","1.75","1,343","19.14","257"
"115","Sedgwick County","2021","2,332","15","44","-29","-30","1","37","2,295","1,086","2.11","1.71","1,343","19.14","257"
"115","Sedgwick County","2022","2,297","12","40","-28","-7","3","32","2,265","1,087","2.08","1.69","1,344","19.12","257"
"115","Sedgwick County","2023","2,320","17","39","-22","45","3","31","2,289","1,090","2.10","1.70","1,348","19.14","258"
"115","Sedgwick County","2024","2,278","25","49","-24","-18","3","36","2,242","1,091","2.05","1.66","1,349","19.13","258"
"117","Summit County","2001","26,293","329","44","285","299","777","927","25,366","10,408","2.44","0.88","28,741","63.80","18,333"
"117","Summit County","2002","26,514","364","41","323","-102","464","927","25,587","10,505","2.44","0.89","28,911","63.70","18,406"
"117","Summit County","2003","26,706","346","32","314","-122","384","927","25,779","10,588","2.43","0.88","29,154","63.70","18,566"
"117","Summit County","2004","26,707","353","46","307","-306","397","927","25,780","10,593","2.43","0.88","29,282","63.80","18,689"
"117","Summit County","2005","26,623","339","46","293","-377","322","927","25,696","10,568","2.43","0.87","29,379","64.00","18,811"
"117","Summit County","2006","26,839","367","50","317","-101","456","927","25,912","10,660","2.43","0.88","29,419","63.80","18,759"
"117","Summit County","2007","27,163","345","42","303","21","422","927","26,236","10,801","2.43","0.89","29,536","63.40","18,735"
"117","Summit County","2008","27,464","366","49","317","-16","437","927","26,537","10,928","2.43","0.90","29,646","63.10","18,718"
"117","Summit County","2009","27,783","373","47","326","-7","341","927","26,856","11,072","2.43","0.90","29,943","63.00","18,871"
"117","Summit County","2010","28,073","287","51","236","54","117","273","27,800","11,787","2.36","0.93","29,861","60.53","18,074"
"117","Summit County","2011","28,087","308","54","254","-240","154","301","27,786","11,781","2.36","0.93","29,866","60.55","18,085"
"117","Summit County","2012","28,385","309","57","252","46","139","330","28,055","11,895","2.36","0.94","29,866","60.17","17,971"
"117","Summit County","2013","28,860","248","53","195","280","279","358","28,502","12,085","2.36","0.95","29,882","59.56","17,797"
"117","Summit County","2014","29,496","271","67","204","432","207","387","29,109","12,342","2.36","0.97","30,034","58.91","17,692"
"117","Summit County","2015","30,268","271","69","202","570","195","416","29,852","12,657","2.36","0.99","30,121","57.98","17,464"
"117","Summit County","2016","30,817","295","63","232","317","306","445","30,372","12,878","2.36","1.01","30,141","57.27","17,263"
"117","Summit County","2017","31,133","279","68","211","105","475","473","30,660","13,000","2.36","1.01","30,320","57.12","17,320"
"117","Summit County","2018","31,095","275","71","204","-242","643","502","30,593","12,972","2.36","1.00","30,593","57.60","17,621"
"117","Summit County","2019","31,190","241","71","170","-75","401","530","30,660","13,000","2.36","0.99","31,123","58.23","18,123"
"117","Summit County","2020","31,238","263","84","179","-131","318","816","30,422","12,982","2.34","0.97","31,443","58.71","18,461"
"117","Summit County","2021","31,235","251","71","180","-183","407","816","30,419","13,185","2.31","0.96","31,844","58.60","18,659"
"117","Summit County","2022","30,907","252","91","161","-489","400","816","30,091","13,413","2.24","0.93","32,311","58.49","18,898"
"117","Summit County","2023","30,812","242","86","156","-251","545","816","29,996","13,629","2.20","0.92","32,771","58.41","19,142"
"117","Summit County","2024","30,889","266","78","188","-111","258","816","30,073","13,470","2.23","0.91","33,113","59.32","19,643"
"119","Teller County","2001","21,738","211","83","128","542","359","120","21,618","8,532","2.53","1.96","11,043","22.70","2,511"
"119","Teller County","2002","21,989","249","96","153","98","203","120","21,869","8,694","2.52","1.94","11,285","23.00","2,591"
"119","Teller County","2003","22,218","232","93","139","90","229","120","22,098","8,853","2.50","1.92","11,532","23.20","2,679"
"119","Teller County","2004","22,218","219","95","124","-124","206","120","22,098","8,918","2.48","1.88","11,778","24.30","2,860"
"119","Teller County","2005","22,505","205","104","101","186","275","120","22,385","9,101","2.46","1.85","12,104","24.80","3,003"
"119","Teller County","2006","22,791","206","120","86","200","195","120","22,671","9,292","2.44","1.84","12,294","24.40","3,002"
"119","Teller County","2007","23,164","234","98","136","237","160","120","23,044","9,519","2.42","1.85","12,450","23.50","2,931"
"119","Teller County","2008","23,102","195","121","74","-136","137","120","22,982","9,570","2.40","1.83","12,583","24.00","3,013"
"119","Teller County","2009","23,205","183","124","59","44","88","120","23,085","9,690","2.38","1.83","12,619","23.20","2,929"
"119","Teller County","2010","23,441","202","151","51","185","42","132","23,309","9,844","2.37","1.84","12,651","22.19","2,807"
"119","Teller County","2011","23,268","222","134","88","-261","55","137","23,131","9,793","2.36","1.83","12,663","22.66","2,870"
"119","Teller County","2012","23,270","154","144","10","-8","37","142","23,128","9,815","2.36","1.82","12,699","22.71","2,884"
"119","Teller County","2013","23,110","165","125","40","-200","46","147","22,963","9,769","2.35","1.80","12,744","23.34","2,975"
"119","Teller County","2014","23,121","195","174","21","-10","140","151","22,970","9,796","2.34","1.80","12,772","23.30","2,976"
"119","Teller County","2015","23,006","192","181","11","-126","85","157","22,849","9,768","2.34","1.77","12,896","24.26","3,128"
"119","Teller County","2016","23,607","191","174","17","584","132","162","23,445","10,047","2.33","1.81","12,956","22.45","2,909"
"119","Teller County","2017","24,153","181","144","37","509","110","166","23,987","10,305","2.33","1.84","13,056","21.07","2,751"
"119","Teller County","2018","24,523","170","172","-2","372","148","171","24,352","10,488","2.32","1.85","13,138","20.17","2,650"
"119","Teller County","2019","24,679","154","190","-36","192","120","176","24,503","10,579","2.32","1.85","13,254","20.18","2,675"
"119","Teller County","2020","24,747","195","185","10","58","113","164","24,583","10,640","2.31","1.84","13,346","20.28","2,706"
"119","Teller County","2021","24,954","167","239","-72","279","149","163","24,791","10,768","2.30","1.84","13,508","20.28","2,740"
"119","Teller County","2022","24,859","178","274","-96","1","159","164","24,695","10,914","2.26","1.80","13,692","20.29","2,778"
"119","Teller County","2023","24,704","180","219","-39","-116","194","123","24,581","11,084","2.22","1.77","13,905","20.29","2,821"
"119","Teller County","2024","24,823","177","227","-50","169","145","128","24,695","11,245","2.20","1.75","14,097","20.23","2,852"
"121","Washington County","2001","4,899","48","43","5","-42","16","52","4,847","1,984","2.44","2.08","2,332","14.90","348"
"121","Washington County","2002","5,259","40","65","-25","385","10","161","5,098","2,097","2.43","2.17","2,345","10.60","248"
"121","Washington County","2003","5,140","57","49","8","-127","15","161","4,979","2,058","2.42","2.11","2,364","12.90","306"
"121","Washington County","2004","5,060","38","57","-19","-61","11","222","4,838","2,010","2.41","2.03","2,379","15.50","369"
"121","Washington County","2005","4,995","45","47","-2","-63","4","222","4,773","1,992","2.40","2.00","2,386","16.50","394"
"121","Washington County","2006","4,981","45","57","-12","-2","6","222","4,759","1,998","2.38","1.99","2,394","16.50","396"
"121","Washington County","2007","4,927","42","38","4","-58","9","222","4,705","1,984","2.37","1.95","2,407","17.60","423"
"121","Washington County","2008","4,802","43","53","-10","-115","7","222","4,580","1,941","2.36","1.89","2,418","19.70","477"
"121","Washington County","2009","4,777","44","44","0","-25","1","222","4,555","1,940","2.35","1.88","2,427","20.10","487"
"121","Washington County","2010","4,815","54","41","13","25","5","344","4,471","1,711","2.61","2.05","2,177","21.41","466"
"121","Washington County","2011","4,608","40","53","-13","-194","1","119","4,489","1,914","2.35","2.05","2,187","12.47","273"
"121","Washington County","2012","4,560","40","50","-10","-38","1","54","4,506","1,916","2.35","2.05","2,195","12.71","279"
"121","Washington County","2013","4,614","35","42","-7","61","2","93","4,521","1,917","2.36","2.06","2,199","12.82","282"
"121","Washington County","2014","4,617","47","51","-4","7","5","80","4,537","1,918","2.37","2.06","2,205","13.00","287"
"121","Washington County","2015","4,682","47","50","-3","68","5","127","4,555","1,921","2.37","2.06","2,215","13.29","294"
"121","Washington County","2016","4,745","57","66","-9","72","6","171","4,574","1,923","2.38","2.05","2,227","13.63","304"
"121","Washington County","2017","4,845","45","39","6","94","8","252","4,593","1,926","2.38","2.05","2,239","13.97","313"
"121","Washington County","2018","4,812","58","58","0","-33","9","200","4,612","1,928","2.39","2.05","2,249","14.26","321"
"121","Washington County","2019","4,826","46","46","0","14","10","191","4,635","1,933","2.40","2.04","2,268","14.78","335"
"121","Washington County","2020","4,813","43","65","-22","9","7","166","4,647","1,936","2.40","2.04","2,279","15.05","343"
"121","Washington County","2021","4,871","50","68","-18","76","1","165","4,706","1,944","2.42","2.06","2,288","15.03","344"
"121","Washington County","2022","4,840","49","77","-28","-3","4","164","4,676","1,944","2.41","2.04","2,288","15.03","344"
"121","Washington County","2023","4,851","44","60","-16","27","7","165","4,686","1,947","2.41","2.04","2,292","15.05","345"
"121","Washington County","2024","4,773","60","53","7","-85","2","163","4,610","1,952","2.36","2.01","2,299","15.09","347"
"123","Weld County","2001","192,482","3,245","1,210","2,035","7,371","4,029","5,031","187,451","67,408","2.78","2.61","71,809","6.10","4,401"
"123","Weld County","2002","198,975","3,447","1,178","2,269","4,224","4,115","5,050","193,925","69,750","2.78","2.54","76,236","8.50","6,486"
"123","Weld County","2003","207,157","3,651","1,224","2,427","5,755","4,113","5,048","202,109","72,733","2.78","2.51","80,488","9.60","7,755"
"123","Weld County","2004","214,069","3,895","1,217","2,678","4,234","3,562","5,037","209,032","75,257","2.78","2.47","84,557","11.00","9,300"
"123","Weld County","2005","223,432","3,849","1,263","2,586","6,777","3,768","5,065","218,367","78,672","2.78","2.46","88,602","11.20","9,930"
"123","Weld County","2006","231,283","4,001","1,259","2,742","5,109","3,691","5,077","226,206","81,597","2.77","2.46","92,059","11.40","10,462"
"123","Weld County","2007","238,279","4,101","1,314","2,787","4,209","2,433","5,060","233,219","84,195","2.77","2.47","94,523","10.90","10,328"
"123","Weld County","2008","244,116","4,013","1,294","2,719","3,118","1,596","5,051","239,065","86,395","2.77","2.50","95,692","9.70","9,297"
"123","Weld County","2009","248,959","3,923","1,314","2,609","2,234","837","5,057","243,902","88,253","2.76","2.54","96,177","8.20","7,924"
"123","Weld County","2010","254,230","3,799","1,352","2,447","2,824","863","5,895","248,335","89,831","2.76","2.57","96,540","6.95","6,709"
"123","Weld County","2011","258,702","3,751","1,435","2,316","2,156","889","5,894","252,808","91,197","2.77","2.60","97,321","6.29","6,124"
"123","Weld County","2012","263,850","3,795","1,456","2,339","2,809","1,241","5,893","257,957","92,799","2.78","2.63","98,257","5.55","5,458"
"123","Weld County","2013","269,770","3,815","1,566","2,249","3,671","1,935","5,915","263,855","94,661","2.79","2.65","99,547","4.91","4,886"
"123","Weld County","2014","275,994","3,961","1,611","2,350","3,874","2,708","5,345","270,649","96,834","2.79","2.68","101,046","4.17","4,212"
"123","Weld County","2015","284,855","4,083","1,732","2,351","6,510","3,186","5,638","279,217","99,627","2.80","2.70","103,354","3.61","3,727"
"123","Weld County","2016","294,513","4,256","1,751","2,505","7,153","3,009","5,570","288,943","102,818","2.81","2.72","106,316","3.29","3,498"
"123","Weld County","2017","304,595","4,309","1,832","2,477","7,605","3,646","5,583","299,012","106,113","2.82","2.73","109,489","3.08","3,376"
"123","Weld County","2018","313,219","4,271","1,880","2,391","6,233","4,107","5,365","307,854","108,956","2.83","2.72","113,019","3.59","4,063"
"123","Weld County","2019","322,333","4,243","1,870","2,373","6,741","4,387","5,629","316,704","111,787","2.83","2.71","116,937","4.40","5,150"
